Country Name,Country Code,Series Name,Series Code,2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Thailand,THA,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,18.3875197777706,18.3971429185681,18.3539869760804,18.1884707484388,18.205864011182,16.7628849023766,17.4905879638866,18.4325500051881,20.6323172198025,20.8234201423966,20.5599626081288,19.9086225169119,19.9983937567353,19.7954690343564,19.4429374487144,19.0245758655779,19.0499129037958,18.5962283565665,18.9741363065823,18.8922487569466
Thailand,THA,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,22.1624948346826,22.6698943931501,22.6973882190764,22.5559817945721,22.6778124434267,21.7214728747186,21.7923875265897,23.5977012650926,25.9602744270038,26.114451626141,26.3416421281938,25.3668548890664,25.2028698661762,25.4546889942313,25.2403131585528,24.998128531792,24.9253462599891,24.7571637594375,25.0334712675485,25.0669081878324
Thailand,THA,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,42.2330539172977,41.22227393994,40.8775289512044,40.5979381141714,40.0927508563878,42.5658017602866,43.6618290141668,41.2419863664946,35.3938966048579,34.3893972551985,33.5213093715871,34.0050971927088,34.6627094197779,34.1241527396071,34.2405890346576,34.8199527883587,33.3096240879963,33.1942505629139,32.147201673114,31.719704411814
Thailand,THA,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,37.1600503683344,37.2048791753134,36.7401049014515,36.5562865692711,36.0279979864168,39.1801008116973,40.3451303972334,36.9530047207548,31.1855447808113,29.8487176742294,28.4546807715947,28.5274823970939,29.2146329537378,28.3144170016018,27.9737945804029,28.414559426659,27.0054335177183,26.7269657292592,25.2555532094018,24.8174803830863
Thailand,THA,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,20849700502.743,24579047198.3445,29349358083.7276,27571114480.3089,35891642619.2821,42984536169.1971,45735507908.93,47591081510.9578,41096116473.259,35605906227.2676,35045517270.1407,38363236613.1915,41563064275.6878,44217515514.7228,43554459075.4815,44003061816.7824,43217498445.584,44175899395.2938,45865619933.0314,..
Thailand,THA,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,86811400554.1896,103681882889.484,115036873709.993,108764527235.115,136174909158.562,140842142360.357,148462965010.045,155097185387.2,149750215772.353,145185677632.176,147103713148.172,159810495114.425,176059028494.57,182743043054.592,166607384182.739,177328658361.784,174079129755.229,170148004195.943,169201597187.564,..
Morocco,MAR,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,40.9301252707384,41.7381234144053,41.8062199523312,41.9770599467204,42.2369315430349,42.4769543572206,43.248728847342,43.7551952212452,44.6406605880864,44.8232548603255,45.5676386718621,45.9231648277653,46.426745922544,47.0385780033895,46.886054476238,47.2950962661797,48.6548452768258,48.6112000403963,48.890327867909,48.8906522706941
Morocco,MAR,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,22.2758479069371,23.3614906610603,23.9466151383403,24.6585604556409,25.410415603795,26.1506580768458,27.7772044241754,29.4811026984706,31.4594038261705,33.0481496513301,35.0955406716104,36.8950220707989,38.7994442930192,40.8347309094208,40.471832578155,40.8423288633204,43.1868135094093,44.1736661346785,45.2528951277475,46.0841442159768
Morocco,MAR,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,11.8370926686257,11.9606244866716,12.1078306006271,12.2569592504166,12.3674306318924,12.4706225850608,12.0079171393637,12.4502507480923,12.9226460911653,13.2786038445928,13.5762836129801,13.9479806807889,14.302844751598,14.633183767493,14.4141204414957,14.2490658839976,15.3347387985998,15.269206061803,15.4511419798427,15.5714037747753
Morocco,MAR,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,23.8543298352606,24.2454302901835,24.5849223591277,24.6198261116271,24.8034184417728,25.0083935268508,24.4922160456614,24.7387030143621,25.0090683950089,25.100368328044,24.9873096021133,25.1880176695894,25.2063584424458,25.2727003846414,25.0111085464205,25.4217779654735,25.4006529888534,25.4789699710413,25.9502725414477,26.1570158853726
